Date,ACT,APD,CP,HHC,PAH,QSR,VRX,ZTS,HLF
2015-02-12,0.014954393897358862,0.01473239974100915,0.009400270539494215,0.033552994800689184,-0.009230725274725238,0.007688343601562897,0.019228453674782875,0.00043696370633816717,-0.03446298104537626
2015-02-13,0.013171877253825405,0.003875946798187258,-0.0028901382282321424,0.04644930434782602,0.006211135483090714,-0.014750701900622,-0.0029850746268657025,-0.007206839577579949,-0.024985128643222217
2015-02-17,0.005361457149690718,0.004253706351577291,0.04213628833269256,0.00789418300964817,0.033068783068783025,0.0872482372115091,0.009760508982036065,0.016278084105755708,0.055216627675919394
2015-02-18,-0.010108030884099615,0.0026716281863763407,-0.008137967303293414,-0.013809755812921544,0.04097306871532225,-0.027302893059786948,-0.001245371486527702,-0.007575822791630937,-0.033824862677074415
2015-02-19,0.019154936619718343,0.014362821030778903,-0.014488284477834238,0.003135098383347357,0.0,-0.004149410153449384,0.004215692960642503,-0.004361969389916176,0.013465021751347894
2015-02-20,0.02186977251333766,0.010123022748842024,5.266614996135566e-05,0.0026390026168829905,0.02501029212834327,0.019362755720153446,0.024419026062229454,-0.0010953686342067837,0.04517280912821997
2015-02-23,-0.01122486095098718,-0.00989469300884793,-0.008166860161480272,-0.001108180408262771,-0.005599959999999959,0.0009618056437090684,0.14711996846127118,-0.0004385268547004717,-0.03672327476139692
2015-02-24,-0.011420847539578949,0.005637343767067593,-0.0019656269202277254,0.019485450825891704,0.015687811114730055,0.016814798134409115,0.01635220125786163,-0.003949110589646421,-0.0363635505198564
2015-02-25,0.004462000854104087,0.00044596276891017966,0.01288123428107668,0.016052244155836167,0.014257465346534604,0.008504544829155414,-0.01980198019801982,0.007048464001633947,0.024345677895749374
2015-02-26,-0.002134969052375424,-0.002674295788171799,-0.008933713029084191,-0.007899370467955302,-0.0042952360681282045,0.0185055152100857,0.016414141414141437,0.019684980277989258,0.034462269756387436
2015-02-27,0.005452363881055966,-0.0031284260996873314,-0.005143443394274527,0.0107287181658986,0.010980431372549004,0.01935930029900401,-0.018732939130434837,-0.011368479094250428,-0.10941987363584138
2015-03-02,0.020421517388532262,0.012745008238962852,0.0069289183524239295,0.0023366447450197114,0.010085337079700052,0.009947975813244804,0.02972458030635172,0.026469984816148703,-0.01838113511770401
2015-03-03,-0.003632528361861565,-0.013090537805688364,-0.005187359526031997,-0.012255201893267564,0.006912365325945968,-0.023505693335336697,-0.0036390704606126256,-0.016275637478402216,0.026281175220723485
2015-03-04,-0.0003038044649702476,-0.008458238224618553,0.015164365878380659,6.739716653947347e-05,0.014492792314751757,-0.024759249954835583,0.002665184331152481,-0.006660965865235236,0.006722183098591517
2015-03-05,-0.001485793806014324,0.0007754640394639356,0.016195879466285982,0.0014159935461666162,-0.020676729323308333,-0.006582095546229017,0.00393799174810705,0.004975103570792561,0.01081081046706478
2015-03-06,-0.019546833836449173,-0.014529253929387975,-0.030482791280644125,-0.02295989030541634,-0.01036460692378538,-0.02626589400207502,-0.025692523055050653,-0.014636250948670047,0.028310725753044164
2015-03-09,0.012693132019140796,0.0083873898323894,-0.010267638176979843,-0.005581958475763593,0.013576337720080156,-0.0153098845762063,0.030094080767658626,0.011140272377436313,0.011318507534980426
2015-03-10,-0.02043596688482352,-0.011631645707668723,-0.014943018407871378,-0.00450456678091693,-0.029085267090901982,-0.019249720331843027,-0.015682280368535032,-0.012745732671705869,-0.0012099515665470186
2015-03-11,0.018289217281866055,-0.00525971870877795,0.012659650871734708,0.007100619858014134,0.016160819228978385,-0.010317055220370077,-0.03856456796832575,0.00678331181045766,0.0024227135069654353
2015-03-12,0.01970231610849793,0.013152613750067266,0.0058196025685208755,0.01009198189108984,0.0027152442701612323,0.00915324522005112,-0.005627029893194968,0.01803959939358446,0.00453178275116506
2015-03-13,0.001071583547004984,-0.008415380119073501,-0.009857473496167168,0.0051324161660022405,0.01121852998065753,-0.018392543780433868,0.024971436636160197,-0.008326188630797926,0.0815037293233083
2015-03-16,0.020237456956516242,0.004144774921455818,0.026512247494179908,0.005106208976504378,0.0011477047110828311,0.012577043692077572,0.024869590103262732,0.011410085413078086,-0.04894321604402718
2015-03-17,0.00822954098360662,6.547858008310037e-05,-0.0044803188891245896,-0.0002710085934088946,0.0336262514329384,0.004309210293076182,-0.007956904377916518,0.003618594196721503,0.0067251167624233785
2015-03-18,0.02094241419978493,0.013364738337102722,0.008947965529586988,0.029134786344190863,-0.00258776349677492,0.0007572738243541988,0.013351307992852224,0.007635141410169632,0.12576235840836492
2015-03-19,0.0014651759274340035,-0.01577442361504311,-0.0173173989390899,0.008953854822265184,-0.03261675315048185,0.004791898937180239,-0.006489395673970777,-0.0021047810658898487,-0.02115580604519129
2015-03-20,0.008428465908483005,0.0030872392304623912,0.00934529636149084,0.0030016769983685077,0.009961724137931059,-0.021837329197257668,0.010737785357767038,-0.001476469150618831,0.1096467872864204
2015-03-23,-0.006591802854928329,-0.0053697026293930685,-0.01899368441176408,-0.007026230894648156,-0.011380955562179218,-0.011804039362748651,-0.002888460855979269,-0.0040135060714597826,0.06864617903307257
2015-03-24,-0.018541435633421036,0.0019092354765386512,0.007442592800291027,-0.006027635260838936,-0.013814198534696788,0.02051418964786711,-0.002749531131236993,-0.002757176892058122,-0.08312962511093014
2015-03-25,-0.027496522053884757,-0.00998810124776872,-0.011794954838141192,-0.011271550465355884,-0.01712066081242558,-0.013740489718919169,-0.030033016444128705,-0.015950650852287196,0.0033939151515152144
2015-03-26,0.002295186736267274,0.0033187267840830703,0.0,0.006466673333333396,0.00039588281868563335,-0.002063927003946975,0.007360093583069105,-0.003457956201588508,0.01135544845024028
2015-03-27,0.007433927213469137,0.010518631764946608,-0.01150178992777495,0.01894416758995732,0.01543332014246146,0.0028438726413273496,-0.0031241105418280397,0.002385600958177081,0.0312947197492901
2015-03-30,0.003953129555627433,0.012241700751886908,0.0017014160543593615,0.009295930451850287,0.019095869056897863,0.008507294662256637,0.01789329292141706,0.015144894253333431,-0.010423836480140558
2015-03-31,-0.023428319877007556,-0.016384941162842503,0.0010410498340103214,-0.0015457362342436998,-0.01873804971319304,-0.018149273961639126,-0.013705481832717359,-0.01342705992760862,0.0009362593413797525
2015-04-01,-0.003998393992312166,-0.007866228238142647,0.006130323034433394,-0.008450502942833116,-0.029618082618862118,-0.000780999094154744,-0.0061927098528020705,-0.0004320550665479761,-0.006781969447238967
2015-04-02,0.006544553674769249,0.006329515792644846,0.0036448589624957775,0.016134245573224067,0.01485943775100407,0.015111962215039744,0.005370069432950375,0.004970802567443755,0.010360230507175938
2015-04-06,-0.0017763146726601509,0.006951821031930372,-0.008130521759159848,0.018759158476737925,0.024534982192322863,0.00641684222098271,-0.003073827206961255,-0.0036558612444108633,0.01002097413190417
2015-04-07,-0.00765511022905052,-0.005983319244745156,0.0030055630634033825,-0.024761199873089446,-0.003476245788962773,-0.006886014453148737,0.005560078964012893,0.002443358329619727,0.01315182279649263
2015-04-08,-0.002639054693727605,-0.0013890197759169887,0.005393952477703357,-0.002706521581039123,0.007364380130402194,-0.001540764131779282,0.03528704599088117,-0.0032355909569543595,-0.026417672511956147
2015-04-09,-0.008514858567456485,0.00715375235375415,0.018370991266303482,-0.0016799884233648088,0.01885340515582934,-0.00745887516794741,-0.0011653039029076995,0.007357714939573824,0.04538009356725148
2015-04-10,0.008622233191379669,-0.0008550147808942253,0.0037249734325774937,-0.001359268608414177,0.02492443353474316,0.01010622793997551,0.008652532526480128,0.013318990619097582,-0.01924361197680935
2015-04-13,-0.00247637632793718,-0.008820405592685598,-0.0063089917906105075,-0.008879350976443545,-0.004421481371462144,0.0005130952985075156,0.009445816867469814,-0.010811914810766043,-0.02258731359400801
2015-04-14,0.01394275327445249,0.008367605148524415,-0.004001494040497544,-0.004054374889541856,-0.012213138415988143,-0.0007691839821967196,-0.002482598026457561,0.005143634804972264,0.006069047619047474
2015-04-15,0.0025489971485241907,0.003358864682794005,0.012963429883994015,0.008338831089845787,0.005245372602271425,0.0005132269326695305,-0.01330524539767164,0.0021321534272003007,0.02668218221263019
2015-04-16,-0.008263083408871497,-0.0049885787336299,-0.003278741302631172,0.003776694494778353,0.0018635482668656331,0.007950692540805493,0.0058207071047593475,0.002978702127659716,0.006779638418079159
2015-04-17,0.002023869035970849,-0.011478264040590158,0.007852350548649191,-0.0049950634445045106,-0.0063244049971877825,-0.020356212091086068,-0.009837933980334057,-0.007848939496159058,0.002693580307375543
2015-04-20,-0.00565559019648898,0.010143402997260909,0.020583216760988957,-0.005802581633766457,0.027705055324038108,-0.009090868135486095,-0.000535749056349899,0.0057729527474874595,0.015670495440810228
2015-04-21,-0.002843877219146917,0.003699531072852258,-0.02553255855812031,-0.0024919928358582144,0.006193078098612803,0.014154579323399474,0.027484034928179742,0.010629251474718382,0.030636963425985538
2015-04-22,0.002342722311285073,-0.003027657613332457,0.03218294550267786,-0.011439129502076706,0.006879000475054298,0.0173171801540708,-0.018591476824525218,-0.010727850005724626,-0.0027800899392682603
2015-04-23,0.010636081530261745,-0.005743678578307931,0.012461502564102613,0.0117709919455673,0.004674649574780476,0.04776424185380779,0.01188810749150315,0.0004252604810814909,-0.03817291361413444
2015-04-24,-0.00988732118350244,-0.0035857103485108506,0.00020264398226466085,0.013277277594828885,-0.02720118012880524,0.008001890411328594,0.004919045823196244,0.01827844884757579,-0.08361204386229848
2015-04-27,-0.03459599154265613,0.006664001155058053,-0.01083708405916295,-0.0034379799315520376,-0.00735835172921262,-0.02357467445596262,-0.03992013154567176,-0.022542225005218075,0.02433090142729455
2015-04-28,0.010203737787413791,0.012577843407624023,-0.0016894588471872973,-0.0021480309136227005,0.00593028169014076,0.04508494580884803,0.017028031540876398,-0.023489258018823175,0.015439478168146168
2015-04-29,0.0004512495567250418,-0.0071261241508703286,-0.006615348717948778,-0.008610613008272483,-0.0022107222627385514,-0.003771797060357906,0.041857250593785984,-0.01115239448939409,-0.010292374269005866
2015-04-30,-0.018631043940805947,-0.05557386105135509,-0.016158199818762986,-0.02309511180668811,-0.005169830132939368,-0.035021286899059034,0.013407432620829995,-0.017691352992230236,-0.01867173200964933
2015-05-01,0.024323005602931103,0.02210146520748979,0.01972921587019405,0.016097528011736358,0.01707494368689888,0.01446787352828216,0.02807362373353328,0.004277420273634425,0.0024084537572253146
2015-05-04,0.00024162353287859872,0.006684829194345321,0.005660214174338041,-0.0030492310549568025,-0.018978138686131296,0.01885430750922956,-0.000717437885078609,0.017709055868436296,0.010812133849402494
2015-05-05,-0.014009171622850649,-0.014703875664671797,-0.03223497204016612,-0.018683498085777742,0.00483634690611412,-0.024436602786708783,-0.01624336347373534,0.006167356556504132,-0.047064416448775785
2015-05-06,-0.008538939632545928,0.0009627879523339543,-0.009728222532136009,-0.004200792850485691,0.0033320992225100987,-0.010213947551008571,-0.013592455446258532,-0.008537631348511487,0.16462955849338967
2015-05-07,0.014083477562270684,0.004397107432557057,0.009610266797486444,0.018507185013899585,0.008487084870848483,0.010073704602311606,0.009201909951028986,0.005961580791309817,0.02377382788121274
2015-05-08,0.019213432755172958,0.012175928419509765,-0.0011634108567928347,0.03179901754560732,0.0018294548115624922,0.0012162157185748868,0.016632325315005803,0.007462708352442781,-0.0050208787661272245
2015-05-11,0.030462341324921868,-0.013245968687936928,-0.010959376033476964,-0.029912561280269867,0.0040175677143010615,-0.00801744351582434,0.008608202438070034,0.004139389797847892,-0.018923485724905764
2015-05-12,-0.016404789434771194,-0.010478727843254876,-0.02194738527859741,-0.01735303988049075,-0.040014587122589984,-0.004898371907547605,-0.003708771732255367,-0.011065263614666976,-0.015859451350192844
2015-05-13,-0.0037063478103807053,0.003253052415643776,-0.019758091301479645,-0.00013576717070618027,-0.018567602067737887,0.00787595969883026,-0.0137244927517427,0.0008775120281916403,0.01197741776905148
2015-05-14,0.005985961608536261,0.018420131460920253,-0.004634293535422884,0.01589563133435634,0.015057953667953816,0.015872947476035515,0.013278822554219749,0.014467339203580344,-0.001506326629947874
2015-05-15,-0.0028910946884281863,0.0058257758374806725,0.007123963490795805,-0.009562072693505841,0.013312970204907959,0.012980799449044069,0.008123139498869225,0.004537662155092104,0.020474050841635668
2015-05-18,-0.0028320835570043727,-0.0037042228907387953,-0.014314314917011297,-0.0013502363404751527,0.021396397199564543,-0.031324155537497116,0.003561358599444287,0.005162357274151042,0.006969419512963926
2015-05-19,0.009027532153518704,-0.002839167308011703,-0.017234576384502653,0.0027042252934590394,-0.004410106740540543,0.010044090892925128,0.009847851079869407,0.01540768243098656,0.0748741610738255
2015-05-20,-0.0031162852991121204,-0.0026438886395462324,-0.001379973566926984,0.01065255478311822,-0.0022148025101513813,-0.0038806603328198634,0.0036020514896213385,-0.0035827607253370313,0.004878048780487809
2015-05-21,0.012504205042016991,0.005913608140076354,0.01756104976351547,-0.001200753883952799,0.0044394744935452035,-0.014609169472541872,0.021009335925901373,0.010998308185243387,-0.0038835145631067602
2015-05-22,0.00043159484618682237,-0.008243806735461656,5.663441535985747e-05,-0.007347087848336374,0.009944751381215644,-0.0155671053522769,0.01826207796524071,-0.003556443589046942,0.004483430886616624
2015-05-26,-0.004247549276637619,-0.004973843292938707,-0.016408333812143905,-0.00047094605271646994,-0.014587892049598872,-0.02434742633319764,-0.00934619209929777,0.006718454614351055,-0.00873271897404837
2015-05-27,0.022394780695292882,0.010271159079006551,0.0050621549715175185,-0.0037024772056046813,-0.002590636565506954,-0.0010317255610009513,0.016191394468500153,0.0312825853747114,0.0052857476395555825
2015-05-28,0.020502551632963998,0.0044733904792850785,-0.039377317769131566,0.004527013513513367,-0.008534396714864667,-0.008520475083914179,0.010915026156637529,-0.006875631812424121,0.007205511478306281
2015-05-29,-0.02002679589992451,-0.009716612882252562,-0.018648647965887832,-0.009282336843779215,-0.02058379568053126,0.0070311454671279075,-0.01224503391792553,0.013439197445750615,0.005993774052711176
