1990-01-03,-0.0025855375318437623
1990-01-04,-0.00861299173227259
1990-01-05,-0.0097562371669494
1990-01-08,0.004514471737155912
1990-01-09,-0.011786692370953866
1990-01-10,-0.006607165016405903
1990-01-11,0.0035127148859099844
1990-01-12,-0.024675081125512976
1990-01-15,-0.008619401230652857
1990-01-16,0.011127596439169052
1990-01-17,-0.009831272193690399
1990-01-18,0.0023414582514782456
1990-01-19,0.002838617328492221
1990-01-22,-0.025858732581902966
1990-01-23,0.0037229250601893416
1990-01-24,-0.004070972108997206
1990-01-25,-0.012656763984231767
1990-01-26,-0.0008586819527811596
1990-01-29,-0.001841547029154511
1990-01-30,-0.0068265710888104625
1990-01-31,0.018886543415221002
1990-02-01,-0.0008811778639095103
1990-02-02,0.00647831120683473
1990-02-05,0.0028103256480895844
1990-02-06,-0.006599373091468297
1990-02-07,0.012406709793038706
1990-02-08,-0.0023670681647940395
1990-02-09,0.001982232153532326
1990-02-12,-0.010610898786207357
1990-02-13,0.002847800645362941
1990-02-14,0.002990819385230603
1990-02-15,0.008674452315458714
1990-02-16,-0.00647978113053016
1990-02-20,-0.014216190748328472
1990-02-21,-0.0009755694068590559
1990-02-22,-0.00601214918009596
1990-02-23,-0.004759035747287643
1990-02-26,0.013944220526501017
1990-02-27,0.004837669812000955
1990-02-28,0.004935520349557354
1990-03-01,0.002561014075701973
1990-03-02,0.008415036016560684
1990-03-05,-0.005364543576679814
1990-03-06,0.012554692651606025
1990-03-07,-0.0028999527129869307
1990-03-08,0.00985302532056287
1990-03-09,-0.006876880346917691
1990-03-12,0.002189861851060737
1990-03-13,-0.00788381875427513
1990-03-14,0.00258927083333349
1990-03-15,0.003562240679820583
1990-03-16,0.011358585264856114
1990-03-19,0.004738074291619654
1990-03-20,-0.005705446411391812
1990-03-21,-0.005357663033920934
1990-03-22,-0.011920845703209615
1990-03-23,0.004557773513910179
1990-03-26,0.0012158353561002588
1990-03-27,0.011462236598314135
1990-03-28,0.0014641288433381305
1990-03-29,-0.003537985380116959
1990-03-30,-0.002494225116793314
1990-04-02,-0.003647673097324944
1990-04-03,0.014585186964799934
1990-04-04,-0.007420611362736751
1990-04-05,-0.0010553959489331133
1990-04-06,-0.0019077392041054742
1990-04-09,0.003793248792378856
1990-04-10,0.0020505961574037723
1990-04-11,-0.0004384891891442422
1990-04-12,0.007077629000909136
1990-04-16,0.0011616251514390274
1990-04-17,-0.00017403551006645035
1990-04-18,-0.011488894279976347
1990-04-19,-0.007718962762036541
1990-04-20,-0.008784646204083368
1990-04-23,-0.012144924387457179
1990-04-24,-0.0020842864371286574
1990-04-25,0.005055134022965868
1990-04-26,0.002680522852394507
1990-04-27,-0.011444274453996206
1990-04-30,0.0051350705752668535
1990-05-01,0.004383349614873744
1990-05-02,0.00671184650112866
1990-05-03,0.0032587776971819693
1990-05-04,0.008403635429789835
1990-05-07,0.0063240163868309995
1990-05-08,0.0043461985855761665
1990-05-09,0.00248523427720726
1990-05-10,0.002800040955493799
1990-05-11,0.023791497974112952
1990-05-14,0.0078125
1990-05-15,-0.001324879492600517
1990-05-16,-0.0007903325075937495
1990-05-17,0.0013276864406779332
1990-05-18,0.0004796287401482857
1990-05-21,0.009474353874026287
1990-05-22,0.001201097765363146
1990-05-23,0.002399397418731075
1990-05-24,-0.002449288813928585
1990-05-25,-0.010686133080146987
1990-05-29,0.017118865199800437
1990-05-30,0.0005822570455942255
1990-05-31,0.001025400474923721
1990-06-01,0.005342836810975804
1990-06-04,0.011675266971304499
1990-06-05,-0.0020685329679128728
1990-06-06,-0.004582216701032982
1990-06-07,-0.004959439512919106
1990-06-08,-0.012226361209853098
1990-06-11,0.008140319682369723
1990-06-12,0.012775474756305139
1990-06-13,-0.0036860232081911137
1990-06-14,-0.005480953776063946
1990-06-15,2.7583356752680643e-05
1990-06-18,-0.01661568690181392
1990-06-19,0.00445526781473804
1990-06-20,0.0017574831875539765
1990-06-21,0.0038150793013354
1990-06-22,-0.013981768208223277
1990-06-25,-0.008778085871892105
1990-06-26,-0.0007096023428776466
1990-06-27,0.00874855711383593
1990-06-28,0.007011291025597277
1990-06-29,0.0010904677866725443
1990-07-02,0.004245628866269779
1990-07-03,0.0017244117051797847
1990-07-05,-0.012438946441148957
1990-07-06,0.007703610138116268
1990-07-09,0.003068958094145424
1990-07-10,-0.008427901348205813
1990-07-11,0.013296364927385618
1990-07-12,0.011654599207705285
1990-07-13,0.005117108115602509
1990-07-16,0.004464931553537443
1990-07-17,-0.0038759261512099075
1990-07-18,-0.008979070795520738
1990-07-19,0.0030201691202564884
1990-07-20,-0.010155540153594655
1990-07-23,-0.01742204933859881
1990-07-24,0.001350963954580342
1990-07-25,0.003653804117922821
1990-07-26,-0.0033044666980812654
1990-07-27,-0.006939962272035527
1990-07-30,0.005969856236023974
1990-07-31,0.0016875432998186835
1990-08-01,-0.0017689316597320204
1990-08-02,-0.011363574834044043
1990-08-03,-0.01883471546835702
1990-08-06,-0.030244135166914154
1990-08-07,0.001196047030386893
1990-08-08,0.010512854692432239
1990-08-09,0.004699263992328673
1990-08-10,-0.013002332688107687
1990-08-13,0.00989510940881666
1990-08-14,0.0016232410768888261
1990-08-15,0.0019740798797514003
1990-08-16,-0.022554793404427453
1990-08-17,-0.013718907891983378
1990-08-20,0.0020743160386973436
1990-08-21,-0.0202429904647351
1990-08-22,-0.016497847658819786
1990-08-23,-0.02997943566499195
1990-08-24,0.014492320813471737
1990-08-27,0.03187695958791159
1990-08-28,-0.0003111187138432614
1990-08-29,0.0088691293815788
